month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_time_bin,carrier_origin
3,5,0.227520436,0.26082578,0.217485863,1238,468,0.307938035,0.36284657
4,3,0.156283375,0.198960499,0.224933956,1110,192,0.107609327,0.14171123
8,5,0.188744508,0.179231863,0.280818414,1436,2419,0.209605296,0.187214612
9,4,0.179017013,0.22991128,0.204545453,1355,536,0.209605296,0.233243968
7,7,0.257645701,0.266666667,0.196825397,44,1666,0.404553415,0.30612212
9,1,0.257645701,0.206087824,0.217485863,1530,1121,0.209605296,0.262697023
6,3,0.12632594,0.195259594,0.1360799,1000,4983,0.107609327,0.247608226
2,4,0.137856629,0.22991128,0.221518987,1820,177,0.307938035,0.132
7,3,0.164141953,0.266666667,0.234,1325,1674,0.209605296,0.138260828
10,7,0.193371815,0.173469388,0.182578397,1815,852,0.307938035,0.162062846
9,6,0.193371815,0.16,0.161744023,1205,523,0.107609327,0.181982106
1,3,0.227520436,0.244406196,0.193975904,930,854,0.107609327,0.266666667
3,5,0.164141953,0.16878865,0.144570707,545,590,0.107609327,0.163599182
3,6,0.164141953,0.198960499,0.169817927,1959,1947,0.307938035,0.188465175
5,1,0.257645701,0.179271709,0.199887704,1005,636,0.107609327,0.258610526
9,7,0.188744508,0.225241546,0.180762852,720,1091,0.107609327,0.221674877
7,2,0.164141953,0.262749446,0.174674958,1418,852,0.209605296,0.142011853
11,4,0.253760206,0.263761468,0.214473684,604,632,0.107609327,0.280694938
4,5,0.193371815,0.201082753,0.18327606,2005,1235,0.307938035,0.223931624
1,4,0.164141953,0.225241546,0.16384535,1100,689,0.107609327,0.194915441
7,6,0.164141953,0.198960499,0.248186946,2259,581,0.307938035,0.188465175
2,4,0.188744508,0.21881582,0.206270627,1737,1290,0.307938035,0.221264368
4,2,0.265797392,0.244406196,0.240740741,605,532,0.107609327,0.248908297
12,3,0.253760206,0.26082578,0.209251101,710,130,0.107609327,0.277970012
5,5,0.179017013,0.22991128,0.207272727,1824,773,0.307938035,0.233243968
5,7,0.137856629,0.195259594,0.1875,1450,828,0.209605296,0.150862069
9,1,0.227520436,0.234011628,0.211971026,1508,258,0.209605296,0.217196921
9,1,0.179017013,0.254381325,0.174674958,719,411,0.107609327,0.240885637
12,1,0.193371815,0.21881582,0.234627832,1940,794,0.307938035,0.244728916
2,5,0.265797392,0.209064327,0.242339833,1109,920,0.107609327,0.278480931
6,4,0.227520436,0.175956284,0.211971026,1400,1749,0.209605296,0.140000132
12,4,0.188744508,0.244406196,0.172413793,805,1546,0.107609327,0.218446602
3,5,0.193371815,0.158739963,0.124513619,1735,588,0.307938035,0.157232742
9,5,0.227520436,0.195227766,0.224489796,545,1085,0.107609327,0.223776108
10,5,0.253760206,0.22991128,0.217485863,700,1005,0.107609327,0.27027027
10,4,0.200784094,0.244406196,0.172954642,700,2554,0.107609327,0.276779034
4,4,0.265797392,0.18494152,0.185676393,2050,325,0.307938035,0.166666797
6,7,0.193371815,0.163814181,0.248186946,730,1243,0.107609327,0.133333991
4,1,0.213267204,0.26082578,0.159246575,915,347,0.107609327,0.229299363
11,3,0.188744508,0.181372549,0.172413793,1607,1447,0.209605296,0.179095883
12,5,0.187981127,0.173469388,0.198044623,1309,783,0.209605296,0.186418221
3,5,0.179017013,0.138636364,0.144570707,1005,574,0.107609327,0.243611421
1,7,0.187981127,0.183542988,0.231961045,600,270,0.107609327,0.219149504
6,7,0.164141953,0.182291667,0.16384535,615,794,0.107609327,0.167251495
10,2,0.179017013,0.182957945,0.198044623,1415,157,0.209605296,0.191255622
4,3,0.193371815,0.173010381,0.206128134,1915,604,0.307938035,0.175090253
3,5,0.253760206,0.266837716,0.219789132,1335,1103,0.209605296,0.313309776
9,1,0.253760206,0.26082578,0.280818414,937,2296,0.107609327,0.277970012
8,1,0.164141953,0.158739963,0.193975904,800,1195,0.107609327,0.162127108
12,4,0.179017013,0.229989366,0.198044623,1725,160,0.307938035,0.203288648
2,4,0.164141953,0.173010381,0.16384535,720,484,0.107609327,0.099195702
8,1,0.164141953,0.099840251,0.16384535,1920,366,0.307938035,0.109026583
9,6,0.179017013,0.209067006,0.174674958,1215,284,0.209605296,0.209067006
9,5,0.257645701,0.198960499,0.181655481,1905,762,0.307938035,0.357723519
12,7,0.179017013,0.207460399,0.172954642,1632,679,0.209605296,0.233333333
7,2,0.164141953,0.206087824,0.194444444,1230,818,0.209605296,0.198879552
1,1,0.164141953,0.158739963,0.172954642,2150,689,0.307938035,0.162127108
5,6,0.253760206,0.253932584,0.219546742,700,951,0.107609327,0.272699686
5,7,0.253760206,0.156862745,0.214473684,858,257,0.107609327,0.134430801
7,4,0.227520436,0.191876751,0.224489796,1925,806,0.307938035,0.192541994
1,4,0.12632594,0.115591398,0.1360799,1105,100,0.107609327,0.153846169
10,7,0.213267204,0.194444444,0.214473684,1948,547,0.307938035,0.192034395
8,7,0.253760206,0.18494152,0.231961045,500,868,0.107609327,0.232858991
7,2,0.227520436,0.244406196,0.182578397,1401,616,0.209605296,0.266666667
11,4,0.164141953,0.191876751,0.171803653,1809,456,0.307938035,0.092608522
7,1,0.156283375,0.189175258,0.209183673,1005,411,0.107609327,0.164785828
6,7,0.213267204,0.151515152,0.214473684,1328,335,0.209605296,0.33147478
4,4,0.227520436,0.22991128,0.217485863,610,1005,0.107609327,0.297871787
11,5,0.253760206,0.18494152,0.194915254,1350,1044,0.209605296,0.232858991
6,2,0.179017013,0.165354331,0.172954642,1737,129,0.307938035,0.116959087
8,2,0.187981127,0.171717172,0.214473684,850,754,0.107609327,0.194816816
9,1,0.253760206,0.234011628,0.198044623,1132,1723,0.107609327,0.189781092
5,6,0.253760206,0.262749446,0.180645185,1920,1313,0.307938035,0.326890756
10,3,0.193371815,0.163814181,0.217485863,600,1066,0.107609327,0.133333991
10,4,0.193371815,0.179231863,0.172413793,640,1452,0.107609327,0.314168552
4,5,0.227520436,0.26082578,0.248186946,1657,632,0.307938035,0.36284657
8,2,0.179017013,0.19000278,0.144570707,1248,618,0.209605296,0.152008884
10,2,0.156283375,0.170843776,0.160493827,836,866,0.107609327,0.165983607
5,2,0.265797392,0.134986226,0.280818414,753,363,0.107609327,0.21607067
5,3,0.179017013,0.1948052,0.198044623,1211,108,0.209605296,0.223047323
8,1,0.253760206,0.209064327,0.193975904,1110,1325,0.107609327,0.235955056
5,7,0.253760206,0.209064327,0.242339833,840,920,0.107609327,0.235955056
8,5,0.164141953,0.161234991,0.169817927,700,1211,0.107609327,0.235917136
10,6,0.12632594,0.115591398,0.092682928,1245,201,0.209605296,0.153846169
10,5,0.200784094,0.165354331,0.198044623,740,1739,0.107609327,0.181451613
7,6,0.137856629,0.195227766,0.234,1300,200,0.209605296,0.162650602
2,3,0.179017013,0.254381325,0.16384535,1734,566,0.307938035,0.240885637
7,6,0.213267204,0.151515152,0.205048944,1225,411,0.209605296,0.33147478
4,7,0.265797392,0.281184753,0.248186946,911,1092,0.107609327,0.332536363
9,6,0.164141953,0.252246227,0.16384535,1803,646,0.307938035,0.279888772
5,3,0.253760206,0.209064327,0.209183673,1546,507,0.209605296,0.235955056
2,3,0.253760206,0.16878865,0.198044623,1342,1744,0.209605296,0.20045045
7,2,0.253760206,0.262749446,0.225805614,1316,685,0.209605296,0.326890756
4,7,0.179017013,0.165354331,0.172954642,1410,129,0.209605296,0.116959087
9,2,0.164141953,0.198960499,0.160493827,1659,134,0.307938035,0.188465175
9,2,0.253760206,0.266837716,0.231961045,1117,1121,0.107609327,0.313309776
11,6,0.179017013,0.15864856,0.181617647,545,351,0.107609327,0.16982111
3,2,0.164141953,0.198960499,0.259668502,2129,707,0.307938035,0.188465175
10,3,0.227520436,0.195227766,0.206128134,2249,1167,0.307938035,0.223776108
1,2,0.253760206,0.262749446,0.280321328,2059,469,0.307938035,0.326890756
6,7,0.193371815,0.151915456,0.124513619,1850,387,0.307938035,0.153658537
12,1,0.193371815,0.125,0.181617647,500,1670,0.404553415,0.098265919
4,7,0.188744508,0.195102041,0.193975904,1930,140,0.307938035,0.172185484
1,4,0.187981127,0.262749446,0.138939,2243,227,0.307938035,0.173913043
6,2,0.253760206,0.262749446,0.209386282,1005,237,0.107609327,0.326890756
5,3,0.200784094,0.209865859,0.181617647,1654,1107,0.209605296,0.234210526
12,1,0.187981127,0.22991128,0.259036117,805,738,0.107609327,0.236220472
8,4,0.137856629,0.179231863,0.194610778,845,451,0.107609327,0.105790031
7,7,0.193371815,0.125,0.211971026,750,1771,0.107609327,0.098265919
11,7,0.193371815,0.229000884,0.18327606,540,781,0.107609327,0.253776435
12,1,0.164141953,0.158739963,0.193975904,950,1195,0.107609327,0.162127108
9,5,0.253760206,0.262749446,0.170542636,1834,862,0.307938035,0.326890756
6,4,0.164141953,0.16878865,0.16384535,2245,1947,0.307938035,0.163599182
2,4,0.193371815,0.21881582,0.181617647,955,602,0.107609327,0.244728916
1,5,0.179017013,0.153198653,0.244444444,845,417,0.107609327,0.218501852
10,2,0.164141953,0.206087824,0.144570707,610,2105,0.107609327,0.198879552
10,3,0.156283375,0.174603175,0.16384535,705,152,0.107609327,0.098037261
1,3,0.156283375,0.170843776,0.209183673,1229,585,0.209605296,0.165983607
12,1,0.193371815,0.125,0.211971026,1720,1771,0.307938035,0.098265919
7,5,0.179017013,0.18848596,0.198044623,1145,156,0.107609327,0.18848596
5,1,0.137856629,0.195227766,0.225988696,908,143,0.107609327,0.162650602
7,5,0.193371815,0.172093023,0.182578397,1035,471,0.107609327,0.194732557
4,1,0.188744508,0.266837716,0.207186974,1720,1085,0.307938035,0.265638288
10,2,0.137856629,0.170843776,0.159246575,630,479,0.107609327,0.127659574
12,7,0.193371815,0.21881582,0.161331626,1005,1452,0.107609327,0.244728916
1,5,0.179017013,0.160886868,0.186418221,854,304,0.107609327,0.169491525
1,5,0.137856629,0.195227766,0.243041121,2133,209,0.307938035,0.162650602
5,4,0.137856629,0.179231863,0.181655481,810,229,0.107609327,0.105790031
8,3,0.164141953,0.151515152,0.16384535,1335,373,0.209605296,0.112280139
5,6,0.265797392,0.158739963,0.181617647,2114,507,0.307938035,0.266452323
3,5,0.193371815,0.201082753,0.202672606,1650,223,0.307938035,0.223931624
7,1,0.188744508,0.225241546,0.219546742,1808,1325,0.107609327,0.221674877
8,2,0.193371815,0.21881582,0.219789132,1040,775,0.107609327,0.244728916
3,3,0.253760206,0.262749446,0.225988696,1843,1435,0.307938035,0.326890756
12,7,0.156283375,0.170843776,0.222506394,834,738,0.107609327,0.165983607
2,5,0.164141953,0.209865859,0.234,2150,2496,0.307938035,0.157894737
11,4,0.164141953,0.229000884,0.181655481,1050,1010,0.107609327,0.203045685
5,5,0.179017013,0.16,0.169817927,735,674,0.107609327,0.157895237
11,2,0.193371815,0.21881582,0.18327606,940,883,0.107609327,0.244728916
6,6,0.213325183,0.263761468,0.240740741,2039,709,0.307938035,0.327185865
9,4,0.200784094,0.201082753,0.172954642,2107,867,0.307938035,0.322496739
2,5,0.213267204,0.189175258,0.150802872,1638,693,0.209605296,0.222222222
11,4,0.179017013,0.175956284,0.14415019,2120,296,0.307938035,0.195266272
12,7,0.187981127,0.171091445,0.231961045,703,733,0.107609327,0.264102965
12,3,0.179017013,0.147994467,0.172954642,615,696,0.107609327,0.146555228
10,4,0.137856629,0.206087824,0.205048944,605,399,0.107609327,0.142857143
8,3,0.164141953,0.158739963,0.124513619,1123,588,0.107609327,0.162127108
6,5,0.193371815,0.227874564,0.243041121,1000,377,0.107609327,0.242802303
9,4,0.213267204,0.189175258,0.225988696,2226,318,0.307938035,0.222222222
2,1,0.253760206,0.209064327,0.211971026,1555,2176,0.209605296,0.235955056
2,1,0.227520436,0.18494152,0.207186974,2359,2133,0.107609327,0.20395798
12,5,0.253760206,0.114982578,0.231961045,1029,813,0.107609327,0.155586829
2,7,0.193371815,0.161234991,0.219047619,600,247,0.107609327,0.144104804
5,4,0.193371815,0.171091445,0.217485863,540,719,0.107609327,0.186713975
9,7,0.188744508,0.150794834,0.172413793,1540,1639,0.209605296,0.21432142
8,5,0.227520436,0.244406196,0.206128134,1836,551,0.307938035,0.266666667
10,2,0.179017013,0.18848596,0.174674958,645,190,0.107609327,0.18848596
12,1,0.188744508,0.170824341,0.198044623,1300,1007,0.209605296,0.181325181
12,1,0.227520436,0.175956284,0.248186946,830,1127,0.107609327,0.140000132
9,5,0.253760206,0.18494152,0.199386503,1243,328,0.209605296,0.232858991
8,3,0.257645701,0.263761468,0.196825397,2005,1173,0.307938035,0.293233083
3,7,0.179017013,0.189997618,0.174674958,505,144,0.107609327,0.229248139
8,3,0.265797392,0.244406196,0.27833002,2300,1189,0.307938035,0.248908297
6,5,0.253760206,0.26082578,0.185520362,2238,683,0.307938035,0.277970012
9,1,0.193371815,0.16878865,0.186915888,905,337,0.107609327,0.211640212
3,6,0.193371815,0.150916784,0.172413793,2135,977,0.307938035,0.157303376
10,3,0.187981127,0.22991128,0.204102505,1640,268,0.307938035,0.236220472
12,4,0.253760206,0.26082578,0.248186946,1326,632,0.209605296,0.277970012
9,7,0.156283375,0.170843776,0.214473684,1340,544,0.209605296,0.165983607
8,7,0.253760206,0.175956284,0.231961045,1943,986,0.307938035,0.170229918
4,4,0.200784094,0.179231863,0.220913108,1612,2253,0.209605296,0.19954011
2,7,0.213325183,0.135937826,0.184792686,1336,1250,0.209605296,0.135937826
6,4,0.164141953,0.175956284,0.234627832,1323,1214,0.209605296,0.185406699
11,7,0.193371815,0.210227273,0.18327606,1525,302,0.209605296,0.239700375
7,7,0.253760206,0.266837716,0.209251101,2120,700,0.404553415,0.313309776
11,6,0.164141953,0.161234991,0.169817927,1605,1211,0.209605296,0.235917136
8,5,0.253760206,0.169902913,0.214473684,702,815,0.107609327,0.269765865
11,2,0.200784094,0.21432142,0.232015708,1140,213,0.209605296,0.21432142
10,5,0.179017013,0.277203769,0.172413793,1710,627,0.209605296,0.362731719
11,1,0.193371815,0.169139466,0.211971026,2055,486,0.307938035,0.232258018
5,7,0.253760206,0.26082578,0.170542636,1306,75,0.209605296,0.277970012
7,2,0.179017013,0.225241546,0.234230221,1155,913,0.107609327,0.216931216
10,3,0.253760206,0.195259594,0.219789132,2100,1521,0.307938035,0.163461539
4,3,0.193371815,0.132275132,0.202672606,1635,325,0.209605296,0.137130802
8,5,0.179017013,0.22991128,0.241985027,1935,157,0.307938035,0.233243968
10,6,0.188744508,0.201082753,0.198044623,1045,1514,0.107609327,0.152777778
8,4,0.200784094,0.234011628,0.16384535,930,1892,0.107609327,0.25165552
10,4,0.213267204,0.202312139,0.214473684,1710,913,0.209605296,0.206976329
8,3,0.193371815,0.125,0.211971026,1720,1771,0.307938035,0.098265919
6,7,0.193371815,0.234011628,0.161744023,955,417,0.107609327,0.247524752
8,7,0.188744508,0.21881582,0.150485437,1140,846,0.107609327,0.221264368
11,5,0.179017013,0.220406767,0.174674958,1123,449,0.107609327,0.238926267
12,1,0.213267204,0.212454212,0.214473684,1707,350,0.209605296,0.253186437
9,7,0.193371815,0.195102041,0.224489796,1310,1103,0.209605296,0.178907721
4,1,0.188744508,0.225241546,0.16384535,1420,689,0.209605296,0.221674877
10,1,0.156283375,0.151515152,0.181655481,1000,585,0.107609327,0.158427941
8,1,0.187981127,0.18494152,0.185483871,839,347,0.107609327,0.104780931
6,1,0.265797392,0.198960499,0.219546742,1441,666,0.209605296,0.259459455
1,5,0.193371815,0.132275132,0.220913108,655,446,0.107609327,0.137130802
10,2,0.179017013,0.280004961,0.198044623,1750,566,0.307938035,0.225644032
8,1,0.164141953,0.201082753,0.199887704,925,2248,0.107609327,0.139013453
6,4,0.164141953,0.198960499,0.191917621,1754,300,0.307938035,0.188465175
3,3,0.137856629,0.179347826,0.207186974,1900,319,0.307938035,0.11216388
4,1,0.187981127,0.173469388,0.198044623,1703,783,0.209605296,0.186418221
9,6,0.188744508,0.21881582,0.219789132,2047,775,0.307938035,0.221264368
3,1,0.227520436,0.244406196,0.221518987,950,829,0.107609327,0.266666667
12,4,0.179017013,0.158739963,0.184684689,1035,402,0.107609327,0.118161926
1,2,0.188744508,0.170843776,0.193975904,1000,1416,0.107609327,0.207999733
12,7,0.187981127,0.22991128,0.205882351,1420,589,0.209605296,0.236220472
12,1,0.227520436,0.201082753,0.150485437,700,226,0.107609327,0.18128655
8,1,0.253760206,0.170843776,0.224489796,1126,1096,0.107609327,0.172995781
10,3,0.253760206,0.262749446,0.174674958,1921,852,0.307938035,0.326890756
5,3,0.193371815,0.209064327,0.172413793,600,1558,0.107609327,0.185608411
12,1,0.193371815,0.201082753,0.211535483,1210,289,0.209605296,0.223931624
4,6,0.179017013,0.262749446,0.138939,1715,89,0.307938035,0.170087977
9,4,0.188744508,0.105323171,0.172413793,615,679,0.107609327,0.209067006
11,3,0.179017013,0.19395984,0.231961045,1018,102,0.107609327,0.21432142
5,7,0.193371815,0.16,0.172413793,1150,649,0.107609327,0.181982106
1,6,0.156283375,0.198960499,0.185608411,2105,363,0.307938035,0.14171123
8,2,0.253760206,0.12601626,0.231961045,600,1477,0.107609327,0.239028914
7,2,0.137856629,0.170843776,0.161331626,600,229,0.107609327,0.127659574
3,2,0.253760206,0.197459584,0.214473684,1615,130,0.209605296,0.211920502
5,3,0.164141953,0.209865859,0.16384535,1555,2182,0.209605296,0.157894737
11,7,0.265797392,0.26082578,0.217485863,2114,468,0.307938035,0.425771616
10,4,0.137856629,0.179231863,0.167883464,825,441,0.107609327,0.105790031
7,1,0.12632594,0.115591398,0.1360799,1715,100,0.307938035,0.153846169
9,1,0.179017013,0.16878865,0.209386282,906,1283,0.107609327,0.137992832
1,5,0.188744508,0.201082753,0.193975904,1725,1222,0.307938035,0.152777778
1,4,0.213267204,0.19879518,0.214473684,916,91,0.107609327,0.184684689
3,7,0.193371815,0.227874564,0.203592812,2255,452,0.307938035,0.242802303
10,3,0.188744508,0.209865859,0.193975904,1104,1874,0.107609327,0.162395362
7,2,0.193371815,0.227874564,0.182578397,630,587,0.107609327,0.242802303
6,7,0.188744508,0.189175258,0.193975904,1640,1208,0.209605296,0.166981376
3,6,0.137856629,0.171467764,0.181655481,705,1107,0.107609327,0.19395984
10,6,0.253760206,0.262749446,0.280818414,711,1464,0.107609327,0.326890756
4,5,0.179017013,0.22991128,0.227240483,1457,240,0.209605296,0.233243968
6,5,0.193371815,0.216216216,0.169817927,1035,1246,0.107609327,0.22022022
9,1,0.164141953,0.153198653,0.144570707,1710,588,0.307938035,0.145946216
8,7,0.265797392,0.18494152,0.172413793,740,602,0.107609327,0.166666797
6,3,0.253760206,0.176470588,0.214473684,738,213,0.107609327,0.174145
1,1,0.253760206,0.266837716,0.199887704,828,1089,0.107609327,0.313309776
11,3,0.188744508,0.210227273,0.193975904,1530,305,0.209605296,0.126778181
11,7,0.213325183,0.201082753,0.270797047,1700,1104,0.209605296,0.161912164
3,6,0.193371815,0.216216216,0.16384535,1745,721,0.307938035,0.22022022
10,6,0.265797392,0.198960499,0.198044623,1352,606,0.209605296,0.259459455
7,5,0.164141953,0.161234991,0.171803653,1636,1214,0.209605296,0.235917136
3,4,0.253760206,0.150916784,0.169817927,1700,1814,0.307938035,0.218366093
5,1,0.257645701,0.189175258,0.186138614,946,892,0.107609327,0.168068743
10,3,0.253760206,0.189175258,0.181617647,1017,1979,0.107609327,0.226600985
7,1,0.253760206,0.179271709,0.214473684,1119,168,0.107609327,0.237562369
8,5,0.193371815,0.21881582,0.205731832,600,770,0.107609327,0.244728916
4,2,0.137856629,0.197492163,0.181655481,646,1341,0.107609327,0.178647717
9,2,0.188744508,0.266666667,0.207186974,105,1608,0.404553415,0.261592826
8,5,0.179017013,0.18494152,0.244444444,1336,110,0.209605296,0.142480211
6,4,0.164141953,0.198960499,0.194444445,1444,453,0.209605296,0.188465175
3,3,0.253760206,0.262749446,0.1360799,930,3784,0.107609327,0.326890756
5,1,0.187981127,0.224489796,0.198044623,550,717,0.107609327,0.204266831
7,5,0.156283375,0.150916784,0.199887704,1224,665,0.209605296,0.12212674
7,2,0.257645701,0.195259594,0.169817927,2215,2475,0.307938035,0.25891182
11,5,0.188744508,0.195227766,0.181617647,1810,2133,0.307938035,0.203092784
8,5,0.187981127,0.142857145,0.231961045,2018,862,0.307938035,0.16424078
2,4,0.227520436,0.201082753,0.169817927,930,236,0.107609327,0.18128655
